id,text,text_chunk,type,kind,date,source,embedding
text_077_20121120_3_c3,"사기수법: 피해자를 기망하여 자동화기기로 유인 편취 (피해자는 이체사실을 모름) 수사기관 직원을 사칭하는 자가 피해자에게 전화를 하여 피해자의 계좌가 사건(범죄)에 연루되어 피해자명의 계좌의 안전조치가 필요하다고 기망하여 현금지급기로 유인, 기기를 조작하게 하여 자금을 편취 국세청, 건강보험공단, 국민연금관리공단 직원 등을 사칭하는 자가 피해자에게 전화하여 세금, 보험료, 연금 등이 과다 또는 오류 징수되어 환급하여 주겠다며 자동화기기로 유인, 기기를 조작하게 하여 자금을 편취 사례: D씨는 건강보험공단 직원을 사칭하는 자로부터 “의료보험료가 많이 걷혔으니 과납된 보험료 50만원을 주겠다. 불러주는 환급등록번호를 가지고 CD기 앞으로 가라”는 전화를 받고 CD기로 가서 기다리던 중, 건강보험공단 직원을 사칭하는 자가 전화로 자동화기기를 조작토록 유도하여 600만원의 피해를 봄","건강보험공단 직원을 사칭하는 자로부터 “의료보험료가 많이 걷혔으니 과납된 보험료 50만원을 주겠다. 불러주는 환급등록번호를 가지고 CD기 앞으로 가라”는 전화를 받고 CD기로 가서 기다리던 중, 건강보험공단 직원을 사칭하는 자가 전화로 자동화기기를 조작토록 유도하여 600만",scenario,hwp,20121120,서민금융지원국,[]
text_077_20121120_3_c4,"사기수법: 피해자를 기망하여 자동화기기로 유인 편취 (피해자는 이체사실을 모름) 수사기관 직원을 사칭하는 자가 피해자에게 전화를 하여 피해자의 계좌가 사건(범죄)에 연루되어 피해자명의 계좌의 안전조치가 필요하다고 기망하여 현금지급기로 유인, 기기를 조작하게 하여 자금을 편취 국세청, 건강보험공단, 국민연금관리공단 직원 등을 사칭하는 자가 피해자에게 전화하여 세금, 보험료, 연금 등이 과다 또는 오류 징수되어 환급하여 주겠다며 자동화기기로 유인, 기기를 조작하게 하여 자금을 편취 사례: D씨는 건강보험공단 직원을 사칭하는 자로부터 “의료보험료가 많이 걷혔으니 과납된 보험료 50만원을 주겠다. 불러주는 환급등록번호를 가지고 CD기 앞으로 가라”는 전화를 받고 CD기로 가서 기다리던 중, 건강보험공단 직원을 사칭하는 자가 전화로 자동화기기를 조작토록 유도하여 600만원의 피해를 봄",조작토록 유도하여 600만원의 피해를 봄,scenario,hwp,20121120,서민금융지원국,[]
text_078_20121120_1_c1,"사기수법: 텔레뱅킹에 의한 피해사례 사례: 박모씨는 금융감독원 직원을 사칭하는 사기범으로부터 “피해자의 계좌에서 180만원이 무단 인출되어, 경찰청과 금융감독원을 통해 조사가 필요하니 주민등록번호와 텔레뱅킹에 필요한 정보(계좌번호, 계좌비밀번호, 보안카드번호 등)를 알려달라”는 전화를 받고, 텔레뱅킹에 필요한 정보를 사기범에게 알려주었는데, 사기범은 동 정보를 이용하여 피해자 명의의 텔레뱅킹을 통해 피해자의 W은행 계좌에서 총 11회에 걸쳐 2,765만원을 사기범계좌로 이체하여 편취","사기수법: 텔레뱅킹에 의한 피해사례 사례: 박모씨는 금융감독원 직원을 사칭하는 사기범으로부터 “피해자의 계좌에서 180만원이 무단 인출되어, 경찰청과 금융감독원을 통해 조사가 필요하니 주민등록번호와 텔레뱅킹에 필요한 정보(계좌번호, 계좌비밀번호, 보안카드번호 등)를 알려",scenario,hwp,20121120,서민금융지원국,[]
text_078_20121120_1_c2,"사기수법: 텔레뱅킹에 의한 피해사례 사례: 박모씨는 금융감독원 직원을 사칭하는 사기범으로부터 “피해자의 계좌에서 180만원이 무단 인출되어, 경찰청과 금융감독원을 통해 조사가 필요하니 주민등록번호와 텔레뱅킹에 필요한 정보(계좌번호, 계좌비밀번호, 보안카드번호 등)를 알려달라”는 전화를 받고, 텔레뱅킹에 필요한 정보를 사기범에게 알려주었는데, 사기범은 동 정보를 이용하여 피해자 명의의 텔레뱅킹을 통해 피해자의 W은행 계좌에서 총 11회에 걸쳐 2,765만원을 사기범계좌로 이체하여 편취","카드번호 등)를 알려달라”는 전화를 받고, 텔레뱅킹에 필요한 정보를 사기범에게 알려주었는데, 사기범은 동 정보를 이용하여 피해자 명의의 텔레뱅킹을 통해 피해자의 W은행 계좌에서 총 11회에 걸쳐 2,765만원을 사기범계좌로 이체하여 편취",scenario,hwp,20121120,서민금융지원국,[]
text_078_20121120_2_c1,"사기수법: 텔레뱅킹에 의한 피해사례 사례: 이모씨는 B은행 직원을 사칭하는 사기범으로부터 전화가 와서 “자동이체일을 변경하려면 어떻게 하느냐”라고 묻자, 사기범이 “자동이체일자를 21일에서 25일로 변경하려면 관련법이 바뀌어 주민등록번호와 텔레뱅킹에 필요한 정보(계좌번호, 계좌비밀번호, 보안카드번호 등)를 알려주어야 한다”라고 해서, 텔레뱅킹에 필요한 정보를 사기범에게 알려 주었는데, 사기범은 동 정보를 이용하여 피해자 명의의 텔레뱅킹을 통해 피해자의 N은행 계좌에서 총 4회에 걸쳐 715만원을 사기범계좌로 이체하여 편취","사기수법: 텔레뱅킹에 의한 피해사례 사례: 이모씨는 B은행 직원을 사칭하는 사기범으로부터 전화가 와서 “자동이체일을 변경하려면 어떻게 하느냐”라고 묻자, 사기범이 “자동이체일자를 21일에서 25일로 변경하려면 관련법이 바뀌어 주민등록번호와 텔레뱅킹에 필요한 정보",scenario,hwp,20121120,서민금융지원국,[]
text_078_20121120_2_c2,"사기수법: 텔레뱅킹에 의한 피해사례 사례: 이모씨는 B은행 직원을 사칭하는 사기범으로부터 전화가 와서 “자동이체일을 변경하려면 어떻게 하느냐”라고 묻자, 사기범이 “자동이체일자를 21일에서 25일로 변경하려면 관련법이 바뀌어 주민등록번호와 텔레뱅킹에 필요한 정보(계좌번호, 계좌비밀번호, 보안카드번호 등)를 알려주어야 한다”라고 해서, 텔레뱅킹에 필요한 정보를 사기범에게 알려 주었는데, 사기범은 동 정보를 이용하여 피해자 명의의 텔레뱅킹을 통해 피해자의 N은행 계좌에서 총 4회에 걸쳐 715만원을 사기범계좌로 이체하여 편취","뱅킹에 필요한 정보(계좌번호, 계좌비밀번호, 보안카드번호 등)를 알려주어야 한다”라고 해서, 텔레뱅킹에 필요한 정보를 사기범에게 알려 주었는데, 사기범은 동 정보를 이용하여 피해자 명의의 텔레뱅킹을 통해 피해자의 N은행 계좌에서 총 4회에 걸쳐 715만원을 사기범계좌로 이체하여 편취",scenario,hwp,20121120,서민금융지원국,[]
text_078_20121120_3_c1,"사기수법: 피싱사이트 이용 사례: 김모씨는 K은행 대표번호로 온 문자메시지 “OO 은행입니다. 고객님 개인정보가 유출되었으니 보안승급 바랍니다. http://www.kbmtcard.com”를 수신하고, 해당사이트에 접속하여 계좌번호, 이체비밀번호, 보안카드 35개 일체 등 인터넷뱅킹과 공인인증서 재발급에 필요한 정보를 입력하였는데, 사기범이 동 정보를 이용하여 ‘12.9.9(일) 03시 30분경 공인인증서를 재발급 받아, 인터넷 뱅킹으로 인출 가능한 한도 전액인 27백만원을 8회에 걸쳐 사기범 계좌로 이체하여 편취하였고, 김모씨는 당일 06시경 핸드폰을 확인하면서 공인인증서 재발급 및 출금내역 문자가 수신되어 있어 보이스피싱을 인지하고 해당은행 콜센터에 신고하였으나 이미 전액 출금되었음 (사례 2) 부산 거주 이모씨(여, 30대, 회사원)는 ‘12.9.7(금) 08시경 K은행 대표번호로 온 문자메시지 “개인정보유출로 보안승급필요 http://www.kbvtbank.com”를 수신하고, 해당 사이트에 접속하여 계좌번호, 이체비밀번호, 보안카드 번호 35개 일체 등 인터넷뱅킹과 공인인증서 재발급에 필요한 정보를 입력하였는데, 사기범이 ’12.9.8(토) 04시 30분경 피해자명의의 공인인증서를 재발급 받아 인터넷뱅킹으로 인출가능한도 전액인 8백만원을 2회에 걸쳐 사기범 계좌로 이체하였음 이모씨는 04시 30분경 공인인증서가 재발급되었다는 SMS문자와 출금내역 SMS문자가 수신되는 소리에 잠이 깨어 문자내용을 확인, 보이스피싱을 인지하고 경찰청 112센터를 통해 지급정지 조치하였음","사기수법: 피싱사이트 이용 사례: 김모씨는 K은행 대표번호로 온 문자메시지 “OO 은행입니다. 고객님 개인정보가 유출되었으니 보안승급 바랍니다. http://www.kbmtcard.com”를 수신하고, 해당사이트에 접속하여 계좌번호, 이체비밀번호, 보안카드 35개 일체 등 인터넷뱅킹과 공인인증서 재발급에 필",scenario,hwp,20121120,서민금융지원국,[]
text_078_20121120_3_c2,"사기수법: 피싱사이트 이용 사례: 김모씨는 K은행 대표번호로 온 문자메시지 “OO 은행입니다. 고객님 개인정보가 유출되었으니 보안승급 바랍니다. http://www.kbmtcard.com”를 수신하고, 해당사이트에 접속하여 계좌번호, 이체비밀번호, 보안카드 35개 일체 등 인터넷뱅킹과 공인인증서 재발급에 필요한 정보를 입력하였는데, 사기범이 동 정보를 이용하여 ‘12.9.9(일) 03시 30분경 공인인증서를 재발급 받아, 인터넷 뱅킹으로 인출 가능한 한도 전액인 27백만원을 8회에 걸쳐 사기범 계좌로 이체하여 편취하였고, 김모씨는 당일 06시경 핸드폰을 확인하면서 공인인증서 재발급 및 출금내역 문자가 수신되어 있어 보이스피싱을 인지하고 해당은행 콜센터에 신고하였으나 이미 전액 출금되었음 (사례 2) 부산 거주 이모씨(여, 30대, 회사원)는 ‘12.9.7(금) 08시경 K은행 대표번호로 온 문자메시지 “개인정보유출로 보안승급필요 http://www.kbvtbank.com”를 수신하고, 해당 사이트에 접속하여 계좌번호, 이체비밀번호, 보안카드 번호 35개 일체 등 인터넷뱅킹과 공인인증서 재발급에 필요한 정보를 입력하였는데, 사기범이 ’12.9.8(토) 04시 30분경 피해자명의의 공인인증서를 재발급 받아 인터넷뱅킹으로 인출가능한도 전액인 8백만원을 2회에 걸쳐 사기범 계좌로 이체하였음 이모씨는 04시 30분경 공인인증서가 재발급되었다는 SMS문자와 출금내역 SMS문자가 수신되는 소리에 잠이 깨어 문자내용을 확인, 보이스피싱을 인지하고 경찰청 112센터를 통해 지급정지 조치하였음","인인증서 재발급에 필요한 정보를 입력하였는데, 사기범이 동 정보를 이용하여 ‘12.9.9(일) 03시 30분경 공인인증서를 재발급 받아, 인터넷 뱅킹으로 인출 가능한 한도 전액인 27백만원을 8회에 걸쳐 사기범 계좌로 이체하여 편취하였고, 김모씨는 당일 06시경 핸드폰을 확인하면서 공인",scenario,hwp,20121120,서민금융지원국,[]
text_078_20121120_3_c3,"사기수법: 피싱사이트 이용 사례: 김모씨는 K은행 대표번호로 온 문자메시지 “OO 은행입니다. 고객님 개인정보가 유출되었으니 보안승급 바랍니다. http://www.kbmtcard.com”를 수신하고, 해당사이트에 접속하여 계좌번호, 이체비밀번호, 보안카드 35개 일체 등 인터넷뱅킹과 공인인증서 재발급에 필요한 정보를 입력하였는데, 사기범이 동 정보를 이용하여 ‘12.9.9(일) 03시 30분경 공인인증서를 재발급 받아, 인터넷 뱅킹으로 인출 가능한 한도 전액인 27백만원을 8회에 걸쳐 사기범 계좌로 이체하여 편취하였고, 김모씨는 당일 06시경 핸드폰을 확인하면서 공인인증서 재발급 및 출금내역 문자가 수신되어 있어 보이스피싱을 인지하고 해당은행 콜센터에 신고하였으나 이미 전액 출금되었음 (사례 2) 부산 거주 이모씨(여, 30대, 회사원)는 ‘12.9.7(금) 08시경 K은행 대표번호로 온 문자메시지 “개인정보유출로 보안승급필요 http://www.kbvtbank.com”를 수신하고, 해당 사이트에 접속하여 계좌번호, 이체비밀번호, 보안카드 번호 35개 일체 등 인터넷뱅킹과 공인인증서 재발급에 필요한 정보를 입력하였는데, 사기범이 ’12.9.8(토) 04시 30분경 피해자명의의 공인인증서를 재발급 받아 인터넷뱅킹으로 인출가능한도 전액인 8백만원을 2회에 걸쳐 사기범 계좌로 이체하였음 이모씨는 04시 30분경 공인인증서가 재발급되었다는 SMS문자와 출금내역 SMS문자가 수신되는 소리에 잠이 깨어 문자내용을 확인, 보이스피싱을 인지하고 경찰청 112센터를 통해 지급정지 조치하였음","을 확인하면서 공인인증서 재발급 및 출금내역 문자가 수신되어 있어 보이스피싱을 인지하고 해당은행 콜센터에 신고하였으나 이미 전액 출금되었음 (사례 2) 부산 거주 이모씨(여, 30대, 회사원)는 ‘12.9.7(금) 08시경 K은행 대표번호로 온 문자메시지 “개인정보유출로 보안승급필요 http://www.kbvtbank",scenario,hwp,20121120,서민금융지원국,[]
text_078_20121120_3_c4,"사기수법: 피싱사이트 이용 사례: 김모씨는 K은행 대표번호로 온 문자메시지 “OO 은행입니다. 고객님 개인정보가 유출되었으니 보안승급 바랍니다. http://www.kbmtcard.com”를 수신하고, 해당사이트에 접속하여 계좌번호, 이체비밀번호, 보안카드 35개 일체 등 인터넷뱅킹과 공인인증서 재발급에 필요한 정보를 입력하였는데, 사기범이 동 정보를 이용하여 ‘12.9.9(일) 03시 30분경 공인인증서를 재발급 받아, 인터넷 뱅킹으로 인출 가능한 한도 전액인 27백만원을 8회에 걸쳐 사기범 계좌로 이체하여 편취하였고, 김모씨는 당일 06시경 핸드폰을 확인하면서 공인인증서 재발급 및 출금내역 문자가 수신되어 있어 보이스피싱을 인지하고 해당은행 콜센터에 신고하였으나 이미 전액 출금되었음 (사례 2) 부산 거주 이모씨(여, 30대, 회사원)는 ‘12.9.7(금) 08시경 K은행 대표번호로 온 문자메시지 “개인정보유출로 보안승급필요 http://www.kbvtbank.com”를 수신하고, 해당 사이트에 접속하여 계좌번호, 이체비밀번호, 보안카드 번호 35개 일체 등 인터넷뱅킹과 공인인증서 재발급에 필요한 정보를 입력하였는데, 사기범이 ’12.9.8(토) 04시 30분경 피해자명의의 공인인증서를 재발급 받아 인터넷뱅킹으로 인출가능한도 전액인 8백만원을 2회에 걸쳐 사기범 계좌로 이체하였음 이모씨는 04시 30분경 공인인증서가 재발급되었다는 SMS문자와 출금내역 SMS문자가 수신되는 소리에 잠이 깨어 문자내용을 확인, 보이스피싱을 인지하고 경찰청 112센터를 통해 지급정지 조치하였음","승급필요 http://www.kbvtbank.com”를 수신하고, 해당 사이트에 접속하여 계좌번호, 이체비밀번호, 보안카드 번호 35개 일체 등 인터넷뱅킹과 공인인증서 재발급에 필요한 정보를 입력하였는데, 사기범이 ’12.9.8(토) 04시 30분경 피해자명의의 공인인증서를 재발급 받아 인터넷뱅킹으로 인출가능한도 전액인 8백",scenario,hwp,20121120,서민금융지원국,[]
text_078_20121120_3_c5,"사기수법: 피싱사이트 이용 사례: 김모씨는 K은행 대표번호로 온 문자메시지 “OO 은행입니다. 고객님 개인정보가 유출되었으니 보안승급 바랍니다. http://www.kbmtcard.com”를 수신하고, 해당사이트에 접속하여 계좌번호, 이체비밀번호, 보안카드 35개 일체 등 인터넷뱅킹과 공인인증서 재발급에 필요한 정보를 입력하였는데, 사기범이 동 정보를 이용하여 ‘12.9.9(일) 03시 30분경 공인인증서를 재발급 받아, 인터넷 뱅킹으로 인출 가능한 한도 전액인 27백만원을 8회에 걸쳐 사기범 계좌로 이체하여 편취하였고, 김모씨는 당일 06시경 핸드폰을 확인하면서 공인인증서 재발급 및 출금내역 문자가 수신되어 있어 보이스피싱을 인지하고 해당은행 콜센터에 신고하였으나 이미 전액 출금되었음 (사례 2) 부산 거주 이모씨(여, 30대, 회사원)는 ‘12.9.7(금) 08시경 K은행 대표번호로 온 문자메시지 “개인정보유출로 보안승급필요 http://www.kbvtbank.com”를 수신하고, 해당 사이트에 접속하여 계좌번호, 이체비밀번호, 보안카드 번호 35개 일체 등 인터넷뱅킹과 공인인증서 재발급에 필요한 정보를 입력하였는데, 사기범이 ’12.9.8(토) 04시 30분경 피해자명의의 공인인증서를 재발급 받아 인터넷뱅킹으로 인출가능한도 전액인 8백만원을 2회에 걸쳐 사기범 계좌로 이체하였음 이모씨는 04시 30분경 공인인증서가 재발급되었다는 SMS문자와 출금내역 SMS문자가 수신되는 소리에 잠이 깨어 문자내용을 확인, 보이스피싱을 인지하고 경찰청 112센터를 통해 지급정지 조치하였음","가능한도 전액인 8백만원을 2회에 걸쳐 사기범 계좌로 이체하였음 이모씨는 04시 30분경 공인인증서가 재발급되었다는 SMS문자와 출금내역 SMS문자가 수신되는 소리에 잠이 깨어 문자내용을 확인, 보이스피싱을 인지하고 경찰청 112센터를 통해 지급정지 조치하였음",scenario,hwp,20121120,서민금융지원국,[]
text_079_20121120_1_c1,"사기수법: 물품대금 오류송금 빙자 사기범이 문자메시지 또는 전화로 물품대금, 숙박비 등을 송금하였다고 연락한 후, 잠시후 실수로 잘못 송금하였다면서 반환 또는 차액을 요구하여 편취 사례: 사기범 P씨는 피해자 L씨로부터 고구마 10박스를 45만원에 구입하기로 하고, 마치 450만원으로 입금한 것처럼 피해자에게 문자메시지(발송자 명의를 농협으로 조작)를 전송하였음 이후 피해자 L씨(50대, 남)는 OO농협 365코너에서 P씨와 핸드폰으로 통화하는 과정에서 P씨로부터 “고구마 대금 10박스 45만원을 입금하면서 텔레뱅킹을 하다보니 실수로 0을 더 눌러 450만원을 입금하였다”는 말을 듣고 그 차액인 405만원을 사기범에게 이체하여 피해를 봄","사기수법: 물품대금 오류송금 빙자 사기범이 문자메시지 또는 전화로 물품대금, 숙박비 등을 송금하였다고 연락한 후, 잠시후 실수로 잘못 송금하였다면서 반환 또는 차액을 요구하여 편취 사례: 사기범 P씨는 피해자 L씨로부터 고구마 10박스를 45만원에 구입하기로 하고, 마치 450만원으로 입금한 것처럼 피",scenario,hwp,20121120,서민금융지원국,[]
text_079_20121120_1_c2,"사기수법: 물품대금 오류송금 빙자 사기범이 문자메시지 또는 전화로 물품대금, 숙박비 등을 송금하였다고 연락한 후, 잠시후 실수로 잘못 송금하였다면서 반환 또는 차액을 요구하여 편취 사례: 사기범 P씨는 피해자 L씨로부터 고구마 10박스를 45만원에 구입하기로 하고, 마치 450만원으로 입금한 것처럼 피해자에게 문자메시지(발송자 명의를 농협으로 조작)를 전송하였음 이후 피해자 L씨(50대, 남)는 OO농협 365코너에서 P씨와 핸드폰으로 통화하는 과정에서 P씨로부터 “고구마 대금 10박스 45만원을 입금하면서 텔레뱅킹을 하다보니 실수로 0을 더 눌러 450만원을 입금하였다”는 말을 듣고 그 차액인 405만원을 사기범에게 이체하여 피해를 봄","만원으로 입금한 것처럼 피해자에게 문자메시지(발송자 명의를 농협으로 조작)를 전송하였음 이후 피해자 L씨(50대, 남)는 OO농협 365코너에서 P씨와 핸드폰으로 통화하는 과정에서 P씨로부터 “고구마 대금 10박스 45만원을 입금하면서 텔레뱅킹을 하다보니 실수로 0을 더 눌",scenario,hwp,20121120,서민금융지원국,[]
text_079_20121120_1_c3,"사기수법: 물품대금 오류송금 빙자 사기범이 문자메시지 또는 전화로 물품대금, 숙박비 등을 송금하였다고 연락한 후, 잠시후 실수로 잘못 송금하였다면서 반환 또는 차액을 요구하여 편취 사례: 사기범 P씨는 피해자 L씨로부터 고구마 10박스를 45만원에 구입하기로 하고, 마치 450만원으로 입금한 것처럼 피해자에게 문자메시지(발송자 명의를 농협으로 조작)를 전송하였음 이후 피해자 L씨(50대, 남)는 OO농협 365코너에서 P씨와 핸드폰으로 통화하는 과정에서 P씨로부터 “고구마 대금 10박스 45만원을 입금하면서 텔레뱅킹을 하다보니 실수로 0을 더 눌러 450만원을 입금하였다”는 말을 듣고 그 차액인 405만원을 사기범에게 이체하여 피해를 봄",다보니 실수로 0을 더 눌러 450만원을 입금하였다”는 말을 듣고 그 차액인 405만원을 사기범에게 이체하여 피해를 봄,scenario,hwp,20121120,서민금융지원국,[]
text_080_20121120_1_c1,"사기수법: 금융회사, 금감원 명의의 허위 긴급공지 문자메시지로 기망, 피싱사이트로 유도하여 예금 등 편취 금융회사 또는 금융감독원에서 보내는 공지사항(보안승급, 정보유출 피해확인 등)인 것처럼 문자메시지를 발송하여 피싱사이트로 유도한 후 금융거래정보를 입력하게 하고 동 정보로 피해자 명의의 대출 등을 받아 편취 사례: D씨는 국민은행 명의의 보안승급 안내 문자메시지를 받고 아무런 의심 없이 문자메시지에 안내된 사이트에 접속하여 카드번호, 계좌번호 및 공인인증서 정보를 입력하였는데, 이후 예금인출 500만원 및 대출 1,000만원 등이 실행된 것을 확인하고 은행에 문의한 결과 보안승급 자체가 없다는 말을 듣고 지급정지를 요청하였으나 이미 전액 출금된 상태였음","사기수법: 금융회사, 금감원 명의의 허위 긴급공지 문자메시지로 기망, 피싱사이트로 유도하여 예금 등 편취 금융회사 또는 금융감독원에서 보내는 공지사항(보안승급, 정보유출 피해확인 등)인 것처럼 문자메시지를 발송하여 피싱사이트로 유도한 후 금융거래정보를 입력하게 하",scenario,hwp,20121120,서민금융지원국,[]
text_080_20121120_1_c2,"사기수법: 금융회사, 금감원 명의의 허위 긴급공지 문자메시지로 기망, 피싱사이트로 유도하여 예금 등 편취 금융회사 또는 금융감독원에서 보내는 공지사항(보안승급, 정보유출 피해확인 등)인 것처럼 문자메시지를 발송하여 피싱사이트로 유도한 후 금융거래정보를 입력하게 하고 동 정보로 피해자 명의의 대출 등을 받아 편취 사례: D씨는 국민은행 명의의 보안승급 안내 문자메시지를 받고 아무런 의심 없이 문자메시지에 안내된 사이트에 접속하여 카드번호, 계좌번호 및 공인인증서 정보를 입력하였는데, 이후 예금인출 500만원 및 대출 1,000만원 등이 실행된 것을 확인하고 은행에 문의한 결과 보안승급 자체가 없다는 말을 듣고 지급정지를 요청하였으나 이미 전액 출금된 상태였음","정보를 입력하게 하고 동 정보로 피해자 명의의 대출 등을 받아 편취 사례: D씨는 국민은행 명의의 보안승급 안내 문자메시지를 받고 아무런 의심 없이 문자메시지에 안내된 사이트에 접속하여 카드번호, 계좌번호 및 공인인증서 정보를 입력하였는데, 이후 예금인출 500만원 및 대출 1,000만원 등이 실행된 것을 확인하고",scenario,hwp,20121120,서민금융지원국,[]
text_080_20121120_1_c3,"사기수법: 금융회사, 금감원 명의의 허위 긴급공지 문자메시지로 기망, 피싱사이트로 유도하여 예금 등 편취 금융회사 또는 금융감독원에서 보내는 공지사항(보안승급, 정보유출 피해확인 등)인 것처럼 문자메시지를 발송하여 피싱사이트로 유도한 후 금융거래정보를 입력하게 하고 동 정보로 피해자 명의의 대출 등을 받아 편취 사례: D씨는 국민은행 명의의 보안승급 안내 문자메시지를 받고 아무런 의심 없이 문자메시지에 안내된 사이트에 접속하여 카드번호, 계좌번호 및 공인인증서 정보를 입력하였는데, 이후 예금인출 500만원 및 대출 1,000만원 등이 실행된 것을 확인하고 은행에 문의한 결과 보안승급 자체가 없다는 말을 듣고 지급정지를 요청하였으나 이미 전액 출금된 상태였음",만원 등이 실행된 것을 확인하고 은행에 문의한 결과 보안승급 자체가 없다는 말을 듣고 지급정지를 요청하였으나 이미 전액 출금된 상태였음,scenario,hwp,20121120,서민금융지원국,[]
text_081_20121120_1_c1,"사기수법: 상황극 연출에 의한 피해자 기망 편취 은행직원, 경찰·검찰 수사관을 사칭한 사기범들이 은행객장과 경찰서, 검찰청 등의 사무실에서 실지로 일어나는 상황 연출로 피해자를 기망하여 금전 편취 사례: J씨는 은행의 객장을 연상케하는 소리(도장찍는 소리, 고객을 부르는 소리 등)가 들려오는 상황에서 은행직원을 사칭하는 자로부터 “누군가 당신의 신분증을 가지고 돈을 찾아가려고 한다. 경찰에 신고해 주겠다”는 전화를 받았는데, 이후 경찰서 사무실을 연상케하는 소리(타이핑 소리, 동료 형사를 부르는 소리 등)가 들려오는 상황에서 수사관을 사칭하는 자로부터 “내가 시키는 대로 해라, 당신 통장 계좌에 있는 거래내역을 추적해야 하니 내가 불러주는 계좌로 돈을 이체시켜라”는 전화를 받고 사기범이 불러주는 계좌로 1,250만원을 이체하여 피해를 봄","사기수법: 상황극 연출에 의한 피해자 기망 편취 은행직원, 경찰·검찰 수사관을 사칭한 사기범들이 은행객장과 경찰서, 검찰청 등의 사무실에서 실지로 일어나는 상황 연출로 피해자를 기망하여 금전 편취 사례: J씨는 은행의 객장을 연상케하는",scenario,hwp,20121120,서민금융지원국,[]
text_081_20121120_1_c2,"사기수법: 상황극 연출에 의한 피해자 기망 편취 은행직원, 경찰·검찰 수사관을 사칭한 사기범들이 은행객장과 경찰서, 검찰청 등의 사무실에서 실지로 일어나는 상황 연출로 피해자를 기망하여 금전 편취 사례: J씨는 은행의 객장을 연상케하는 소리(도장찍는 소리, 고객을 부르는 소리 등)가 들려오는 상황에서 은행직원을 사칭하는 자로부터 “누군가 당신의 신분증을 가지고 돈을 찾아가려고 한다. 경찰에 신고해 주겠다”는 전화를 받았는데, 이후 경찰서 사무실을 연상케하는 소리(타이핑 소리, 동료 형사를 부르는 소리 등)가 들려오는 상황에서 수사관을 사칭하는 자로부터 “내가 시키는 대로 해라, 당신 통장 계좌에 있는 거래내역을 추적해야 하니 내가 불러주는 계좌로 돈을 이체시켜라”는 전화를 받고 사기범이 불러주는 계좌로 1,250만원을 이체하여 피해를 봄","객장을 연상케하는 소리(도장찍는 소리, 고객을 부르는 소리 등)가 들려오는 상황에서 은행직원을 사칭하는 자로부터 “누군가 당신의 신분증을 가지고 돈을 찾아가려고 한다. 경찰에 신고해 주겠다”는 전화를 받았는데, 이후 경찰서 사무실을 연상케하는 소리(타이핑 소리,",scenario,hwp,20121120,서민금융지원국,[]
text_081_20121120_1_c3,"사기수법: 상황극 연출에 의한 피해자 기망 편취 은행직원, 경찰·검찰 수사관을 사칭한 사기범들이 은행객장과 경찰서, 검찰청 등의 사무실에서 실지로 일어나는 상황 연출로 피해자를 기망하여 금전 편취 사례: J씨는 은행의 객장을 연상케하는 소리(도장찍는 소리, 고객을 부르는 소리 등)가 들려오는 상황에서 은행직원을 사칭하는 자로부터 “누군가 당신의 신분증을 가지고 돈을 찾아가려고 한다. 경찰에 신고해 주겠다”는 전화를 받았는데, 이후 경찰서 사무실을 연상케하는 소리(타이핑 소리, 동료 형사를 부르는 소리 등)가 들려오는 상황에서 수사관을 사칭하는 자로부터 “내가 시키는 대로 해라, 당신 통장 계좌에 있는 거래내역을 추적해야 하니 내가 불러주는 계좌로 돈을 이체시켜라”는 전화를 받고 사기범이 불러주는 계좌로 1,250만원을 이체하여 피해를 봄","는 소리(타이핑 소리, 동료 형사를 부르는 소리 등)가 들려오는 상황에서 수사관을 사칭하는 자로부터 “내가 시키는 대로 해라, 당신 통장 계좌에 있는 거래내역을 추적해야 하니 내가 불러주는 계좌로 돈을 이체시켜라”는 전화를 받고 사기범이 불러주는 계좌로 1,250만원을 이체하여 피해를",scenario,hwp,20121120,서민금융지원국,[]
text_081_20121120_1_c4,"사기수법: 상황극 연출에 의한 피해자 기망 편취 은행직원, 경찰·검찰 수사관을 사칭한 사기범들이 은행객장과 경찰서, 검찰청 등의 사무실에서 실지로 일어나는 상황 연출로 피해자를 기망하여 금전 편취 사례: J씨는 은행의 객장을 연상케하는 소리(도장찍는 소리, 고객을 부르는 소리 등)가 들려오는 상황에서 은행직원을 사칭하는 자로부터 “누군가 당신의 신분증을 가지고 돈을 찾아가려고 한다. 경찰에 신고해 주겠다”는 전화를 받았는데, 이후 경찰서 사무실을 연상케하는 소리(타이핑 소리, 동료 형사를 부르는 소리 등)가 들려오는 상황에서 수사관을 사칭하는 자로부터 “내가 시키는 대로 해라, 당신 통장 계좌에 있는 거래내역을 추적해야 하니 내가 불러주는 계좌로 돈을 이체시켜라”는 전화를 받고 사기범이 불러주는 계좌로 1,250만원을 이체하여 피해를 봄",원을 이체하여 피해를 봄,scenario,hwp,20121120,서민금융지원국,[]
